frame,player name,weapon 1,weapon 2
6348,CLT Bronzey,EVA-8 AUTO,
6349,CLT Bronzey,EVA-8 AUTO,
6350,CLT Bronzey,EVA-8 AUTO,
6351,CLT Bronzey,EVA-8 AUTO,
6352,CLT Pride,R-99,CHARGE RIFLE
6353,CLT Pride,R-99,CHARGE RIFLE
6354,CLT Pride,R-99,CHARGE RIFLE
6355,CLT Pride,R-99,CHARGE RIFLE
6356,CLT Pride,CHARGE RIFLE,
6357,CLT Pride,CHARGE RIFLE,
6358,CLT Pride,CHARGE RIFLE,
6359,CLT Pride,R-99,
6360,CLT Pride,,
6361,CLT_mercy,HEMLOK,
6362,CLT_mercy,R-99,HEMLOK
6363,CLT_mercy,R-99,HEMLOK
6364,CLT_mercy,HEMLOK,
6365,CLT_mercy,R-99,HEMLOK
6366,CLT_mercy,HEMLOK,
6367,CLT Bronzey,EVA-8 AUTO,WINGMAN
6368,CLT Bronzey,EVA-8 AUTO,WINGMAN
6369,sF_Dezignful,HEMLOK,ALTERNATOR
6370,sF_Dezignful,HEMLOK,ALTERNATOR
6371,sF_Dezignful,HEMLOK,ALTERNATOR
6372,sF_Dezignful,HEMLOK,ALTERNATOR
6373,sF_Dezignful,HEMLOK,ALTERNATOR
6374,sF_Dezignful,HEMLOK,ALTERNATOR
6375,sF_Dezignful,HEMLOK,R-99
6376,sF_Dezignful,HEMLOK,R-99
6377,sF_Dezignful,HEMLOK,R-99
6378,CLG_Vaxlon,R-301,MASTIFF
6379,CLG_Vaxlon,R-301,MASTIFF
6380,CLG_Vaxlon,R-301,MASTIFF
6381,CLG_Vaxlon,R-301,MASTIFF
6382,CLG_Vaxlon,R-301,MASTIFF
6383,CLG_Vaxlon,R-301,MASTIFF
6384,CLG_Vaxlon,R-301,MASTIFF
6385,CLG_Vaxlon,R-301,MASTIFF
6386,CLG_Vaxlon,R-301,MASTIFF
6387,CLG_Vaxlon,R-301,MASTIFF
6388,CLG_Vaxlon,R-301,MASTIFF
6389,CLG_Vaxlon,R-301,MASTIFF
6390,CLG_Vaxlon,R-301,MASTIFF
6391,CLG_Vaxlon,R-301,MASTIFF
6392,CLG_Vaxlon,R-301,MASTIFF
6393,CLG_Vaxlon,R-301,MASTIFF
6394,sF_Gentrifyinq,SPITFIRE,L-STAR
6395,sF_Gentrifyinq,SPITFIRE,L-STAR
6396,sF_Gentrifyinq,SPITFIRE,L-STAR
6397,sF_Gentrifyinq,SPITFIRE,L-STAR
6398,sF_Gentrifyinq,SPITFIRE,L-STAR
6399,NRG_Sweet_Rank_1,HEMLOK,R-99
6400,NRG_Sweet_Rank_1,HEMLOK,R-99
6401,NRG_Sweet_Rank_1,HEMLOK,R-99
6402,NRG_nafen,R-99,
6403,NRG_nafen,FLATLINE,R-99
6404,NRG_nafen,FLATLINE,R-99
6405,NRG_rocker,SPITFIRE,R-301
6406,NRG_Sweet_Rank_1,HEMLOK,R-99
6407,NRG_Sweet_Rank_1,HEMLOK,R-99
6408,NRG_Sweet_Rank_1,HEMLOK,R-99
6409,sF_Gentrifyinq,SPITFIRE,L-STAR
6410,sF_Gentrifyinq,SPITFIRE,L-STAR
6411,sF_Gentrifyinq,SPITFIRE,L-STAR
6412,sF_Resultuh,EVA-8 AUTO,G7 SCOUT
6414,sF_Gentrifyinq,SPITFIRE,L-STAR
6415,sF_Gentrifyinq,SPITFIRE,L-STAR
6416,sF_Gentrifyinq,SPITFIRE,L-STAR
6417,NRG_nafen,FLATLINE,R-99
6418,NRG_nafen,FLATLINE,R-99
6419,NRG_nafen,FLATLINE,R-99
6420,NRG_nafen,FLATLINE,R-99
6421,NRG_rocker,SPITFIRE,R-301
6422,NRG_rocker,SPITFIRE,R-301
6423,NRG_Sweet_Rank_1,HEMLOK,R-99
6428,sF_Gentrifyinq,SPITFIRE,L-STAR
6429,sF_Resultuh,EVA-8 AUTO,G7 SCOUT
6430,sF_Resultuh,EVA-8 AUTO,G7 SCOUT
6431,sF_Gentrifyinq,EVA-8 AUTO,G7 SCOUT
6432,sF_Gentrifyinq,SPITFIRE,L-STAR
6433,sF_Dezignful,SPITFIRE,L-STAR
6434,ClaneSZN,SPITFIRE,G7 SCOUT
6437,COL_FunFPS,MASTIFF,WINGMAN
6438,COL_FunFPS,MASTIFF,WINGMAN
6442,sF_Dezignful,HEMLOK,R-301
6443,sF_Dezignful,HEMLOK,R-301
6444,sF_Dezignful,HEMLOK,R-301
6445,sF_Resultuh,EVA-8 AUTO,G7 SCOUT
6446,NRG_rocker,SPITFIRE,EVA-8 AUTO
6447,NRG_Sweet_Rank_1,HEMLOK,R-99
6448,NRG_nafen,FLATLINE,R-99
6449,NRG_nafen,FLATLINE,R-99
6450,NRG_nafen,FLATLINE,R-99
6451,sF_Resultuh,EVA-8 AUTO,G7 SCOUT
6452,sF_Resultuh,EVA-8 AUTO,G7 SCOUT
6453,sF_Resultuh,EVA-8 AUTO,G7 SCOUT
6454,sF_Resultuh,EVA-8 AUTO,G7 SCOUT
6455,sF_Resultuh,EVA-8 AUTO,G7 SCOUT
6456,sF_Resultuh,EVA-8 AUTO,G7 SCOUT
6463,sF_Gentrifyinq,SPITFIRE,L-STAR
6464,sF_Gentrifyinq,SPITFIRE,L-STAR
6465,sF_Dezignful,HEMLOK,R-301
6466,sF_Resultuh,EVA-8 AUTO,G7 SCOUT
6467,CLG ImMadness,R-301,G7 SCOUT
6468,CLG ImMadness,R-301,G7 SCOUT
6469,CLG ImMadness,R-301,G7 SCOUT
6470,CLG ImMadness,R-301,G7 SCOUT
6471,CLG ImMadness,R-301,G7 SCOUT
6472,CLG ImMadness,R-301,G7 SCOUT
6473,CLG ImMadness,R-301,G7 SCOUT
6474,CLG ImMadness,R-301,G7 SCOUT
6475,CLG ImMadness,R-301,G7 SCOUT
6476,CLG ImMadness,R-301,G7 SCOUT
6477,CLG ImMadness,R-301,G7 SCOUT
6478,CLG ImMadness,R-301,G7 SCOUT
6479,CLG ImMadness,R-301,G7 SCOUT
6480,CLG ImMadness,R-301,G7 SCOUT
6481,CLG ImMadness,R-301,G7 SCOUT
6482,CLG ImMadness,R-301,G7 SCOUT
6483,CLG ImMadness,R-301,G7 SCOUT
6484,CLG ImMadness,R-301,G7 SCOUT
6485,CLG ImMadness,R-301,EVA-8 AUTO
6486,CLG ImMadness,R-301,EVA-8 AUTO
6487,COL_Iou,WINGMAN,HAVOC
6492,HRN_Rkn,R-301,VOLT
6493,HRN_Hill,R-301,FLATLINE
6494,HRN_Hill,FLATLINE,
6495,HRN_Hill,R-301,FLATLINE
6496,HRN_Hill,R-301,FLATLINE
6497,HRN_Hill,R-301,FLATLINE
6498,HRN_Hill,R-301,FLATLINE
6499,HRN_Hill,R-301,FLATLINE
6500,HRN_Hill,R-301,FLATLINE
6502,COL_Iou,WINGMAN,HAVOC
6503,COL_Iou,WINGMAN,HAVOC
6504,COL_Iou,WINGMAN,HAVOC
6505,COL_Iou,WINGMAN,HAVOC
6506,COL_Iou,WINGMAN,HAVOC
6507,COL_Iou,WINGMAN,HAVOC
6508,COL_Iou,WINGMAN,HAVOC
6514,COL_Iou,WINGMAN,HAVOC
6515,COL_Iou,WINGMAN,HAVOC
6516,CLG_Vaxlon,,
6517,CLG_Vaxlon,,
6518,CLG_Vaxlon,EVA-8 AUTO,
6519,CLG_Vaxlon,EVA-8 AUTO,
6520,CLG_Vaxlon,R-301,EVA-8 AUTO
6521,CLG_Vaxlon,R-301,EVA-8 AUTO
6522,CLG_Vaxlon,R-301,EVA-8 AUTO
6523,CLG_Vaxlon,R-301,EVA-8 AUTO
6524,CLG_Vaxlon,R-301,EVA-8 AUTO
6529,TSM_ImperialHa1,SPITFIRE,VOLT
6530,TSM_ImperialHa1,SPITFIRE,VOLT
6531,TSM_ImperialHa1,SPITFIRE,VOLT
6532,TSM_ImperialHa1,SPITFIRE,VOLT
6533,TSM_ImperialHa1,SPITFIRE,VOLT
6534,TSM_ImperialHa1,SPITFIRE,VOLT
6535,TSM_ImperialHa1,SPITFIRE,VOLT
6536,TSM_ImperialHa1,SPITFIRE,VOLT
6537,TSM_ImperialHa1,SPITFIRE,VOLT
6538,TSM_ImperialHa1,SPITFIRE,VOLT
6539,TSM_ImperialHa1,SPITFIRE,VOLT
6540,TSM_ImperialHa1,SPITFIRE,VOLT
6541,TSM_ImperialHa1,SPITFIRE,VOLT
6542,TSM_ImperialHa1,SPITFIRE,VOLT
6543,TSM_ImperialHa1,SPITFIRE,VOLT
6544,TSM_ImperialHa1,SPITFIRE,VOLT
6545,TSM_ImperialHa1,SPITFIRE,VOLT
6546,TSM_ImperialHa1,SPITFIRE,VOLT
6547,TSM_ImperialHa1,SPITFIRE,VOLT
6548,Reps_TSM,MASTIFF,G7 SCOUT
6549,Reps_TSM,MASTIFF,G7 SCOUT
