frame,player name,weapon 1,weapon 2
4193,CLT_mercy,,
4194,CLT_mercy,,
4195,CLT_mercy,,
4196,CLT_mercy,,
4197,CLT_mercy,,
4198,CLT_mercy,,
4199,CLT_mercy,,
4200,CLT_mercy,,
4201,CLT_mercy,,
4202,CLT_mercy,,
4203,CLT_mercy,,
4204,CLT Pride,EVA-8 AUTO,30-30 REPEATER
4205,CLT Pride,EVA-8 AUTO,30-30 REPEATER
4206,CLT Pride,EVA-8 AUTO,30-30 REPEATER
4211,CLT Pride,EVA-8 AUTO,30-30 REPEATER
4212,CLT Pride,EVA-8 AUTO,30-30 REPEATER
4213,CLT Pride,EVA-8 AUTO,30-30 REPEATER
4214,CLT Pride,EVA-8 AUTO,30-30 REPEATER
4215,CLT Pride,EVA-8 AUTO,30-30 REPEATER
4216,CLT Pride,EVA-8 AUTO,30-30 REPEATER
4217,CLT Bronzey,HEMLOK,
4218,CLT Bronzey,HEMLOK,
4219,CLT Bronzey,R-301,30-30 REPEATER
4220,CLT_mercy,R-301,30-30 REPEATER
4221,CLT_mercy,R-301,30-30 REPEATER
4222,CLT_mercy,R-301,30-30 REPEATER
4223,CLT_mercy,R-301,30-30 REPEATER
4224,CLT_mercy,R-301,30-30 REPEATER
4226,CLT Pride,EVA-8 AUTO,30-30 REPEATER
4227,CLT Pride,EVA-8 AUTO,30-30 REPEATER
4229,FP_CUBSKi,VOLT,EVA-8 AUTO
4230,FP_CUBSKi,VOLT,EVA-8 AUTO
4231,FP_CUBSKi,VOLT,EVA-8 AUTO
4232,peeshCYA,WINGMAN,SENTINEL
4233,peeshCYA,WINGMAN,SENTINEL
4234,peeshCYA,WINGMAN,SENTINEL
4235,peeshCYA,WINGMAN,SENTINEL
4236,peeshCYA,WINGMAN,SENTINEL
4237,peeshCYA,WINGMAN,SENTINEL
4238,peeshCYA,WINGMAN,SENTINEL
4239,peeshCYA,WINGMAN,SENTINEL
4240,peeshCYA,WINGMAN,SENTINEL
4241,FP_CUBSKi,VOLT,EVA-8 AUTO
4242,FP_CUBSKi,VOLT,EVA-8 AUTO
4243,FP_CUBSKi,VOLT,EVA-8 AUTO
4245,96TeQ96,HAVOC,FLATLINE
4247,96TeQ96,HAVOC,FLATLINE
4248,96TeQ96,HAVOC,FLATLINE
4252,96TeQ96,HAVOC,FLATLINE
4253,96TeQ96,HAVOC,FLATLINE
4254,Sauceror,G7 SCOUT,EVA-8 AUTO
4255,Sauceror,G7 SCOUT,EVA-8 AUTO
4256,Sauceror,G7 SCOUT,EVA-8 AUTO
4257,Sauceror,G7 SCOUT,EVA-8 AUTO
4258,Sauceror,G7 SCOUT,EVA-8 AUTO
4259,Sauceror,G7 SCOUT,EVA-8 AUTO
4260,bowswerr,30-30 REPEATER,VOLT
4261,bowswerr,30-30 REPEATER,VOLT
4262,bowswerr,30-30 REPEATER,VOLT
4263,CLG_PowPow,TRIPLE TAKE,VOLT
4264,CLG_PowPow,TRIPLE TAKE,VOLT
4265,CLG_PowPow,TRIPLE TAKE,VOLT
4266,Sauceror,G7 SCOUT,EVA-8 AUTO
4267,Sauceror,G7 SCOUT,EVA-8 AUTO
4268,Sauceror,G7 SCOUT,EVA-8 AUTO
4269,Rakkinishu,MASTIFF,FLATLINE
4270,Rakkinishu,MASTIFF,FLATLINE
4271,Rakkinishu,MASTIFF,FLATLINE
4272,Rakkinishu,MASTIFF,FLATLINE
4273,Rakkinishu,MASTIFF,FLATLINE
4274,Rakkinishu,MASTIFF,FLATLINE
4275,Rakkinishu,MASTIFF,FLATLINE
4277,Rakkinishu,MASTIFF,FLATLINE
4278,Rakkinishu,MASTIFF,FLATLINE
4279,Rakkinishu,MASTIFF,FLATLINE
4280,Rakkinishu,MASTIFF,FLATLINE
4281,Rakkinishu,MASTIFF,FLATLINE
4282,Rakkinishu,MASTIFF,FLATLINE
4283,ProdigyAces,,
4284,ProdigyAces,,
4285,StinkTV,MASTIFF,G7 SCOUT
4286,StinkTV,MASTIFF,G7 SCOUT
4287,StinkTV,MASTIFF,G7 SCOUT
4291,TSM_ImperialHa1,G7 SCOUT,MASTIFF
4292,TSM_ImperialHa1,G7 SCOUT,MASTIFF
4297,Snip3down_EW,R-301,HAVOC
4298,TSM_ImperialHa1,G7 SCOUT,MASTIFF
4299,TSM_ImperialHa1,G7 SCOUT,MASTIFF
4300,TSM_ImperialHa1,G7 SCOUT,MASTIFF
4301,Reps_TSM,EVA-8 AUTO,G7 SCOUT
4302,Reps_TSM,EVA-8 AUTO,G7 SCOUT
4303,Reps_TSM,EVA-8 AUTO,G7 SCOUT
4304,Reps_TSM,EVA-8 AUTO,G7 SCOUT
4307,SSG_xenial,R-301,VOLT
4308,SSG_xenial,R-301,VOLT
4309,SSG_xenial,R-301,VOLT
4310,SSG_xenial,R-301,VOLT
4311,SSG_xenial,R-301,VOLT
4312,SSG_xenial,R-301,VOLT
4313,SSG_xenial,R-301,VOLT
4314,SSG_Claraphi,R-301,EVA-8 AUTO
4315,SSG_Claraphi,R-301,EVA-8 AUTO
4316,SSG_Claraphi,R-301,EVA-8 AUTO
4317,SSG_Claraphi,R-301,EVA-8 AUTO
4318,SSG_Claraphi,R-301,EVA-8 AUTO
4319,SSG_Frexs,FLATLINE,R-99
4320,SSG_Frexs,FLATLINE,R-99
4321,SSG_Frexs,FLATLINE,R-99
4322,SSG_Frexs,FLATLINE,R-99
4323,SSG_Frexs,FLATLINE,R-99
4324,SSG_Frexs,FLATLINE,R-99
4325,SSG_Frexs,FLATLINE,R-99
4326,SSG_Frexs,FLATLINE,R-99
4336,Kotigami,VOLT,G7 SCOUT
4337,Kotigami,VOLT,G7 SCOUT
4338,Kotigami,VOLT,G7 SCOUT
4339,Kotigami,VOLT,G7 SCOUT
4340,Kotigami,VOLT,G7 SCOUT
4341,Kotigami,VOLT,G7 SCOUT
4342,Kotigami,VOLT,G7 SCOUT
4343,Kotigami,VOLT,G7 SCOUT
4344,MrGreekGodTTV,SPITFIRE,R-301
4345,MrGreekGodTTV,SPITFIRE,R-301
4346,MrGreekGodTTV,SPITFIRE,R-301
4347,MrGreekGodTTV,SPITFIRE,R-301
4348,MrGreekGodTTV,SPITFIRE,R-301
4352,COL_FunFPS,EVA-8 AUTO,30-30 REPEATER
4353,COL_FunFPS,EVA-8 AUTO,30-30 REPEATER
4354,COL_FunFPS,EVA-8 AUTO,30-30 REPEATER
4355,COL_FunFPS,EVA-8 AUTO,30-30 REPEATER
4356,ClaneSZN,ALTERNATOR,MASTIFF
4357,ClaneSZN,ALTERNATOR,MASTIFF
4361,Reps_TSM,EVA-8 AUTO,G7 SCOUT
4362,Snip3down_EW,R-301,FLATLINE
4363,Snip3down_EW,R-301,FLATLINE
4364,Snip3down_EW,R-301,FLATLINE
4365,Snip3down_EW,R-301,FLATLINE
4366,Snip3down_EW,R-301,FLATLINE
4367,Snip3down_EW,R-301,FLATLINE
4368,Snip3down_EW,R-301,FLATLINE
4369,Snip3down_EW,R-301,FLATLINE
4370,Snip3down_EW,R-301,FLATLINE
4371,Snip3down_EW,R-301,FLATLINE
4372,Snip3down_EW,R-301,FLATLINE
4373,Snip3down_EW,R-301,FLATLINE
4374,TSM_ImperialHa1,G7 SCOUT,MASTIFF
4375,TSM_ImperialHa1,G7 SCOUT,MASTIFF
4376,TSM_ImperialHa1,G7 SCOUT,MASTIFF
4377,sF_Dezignful,VOLT,G7 SCOUT
4378,sF_Dezignful,VOLT,G7 SCOUT
4379,sF_Dezignful,VOLT,G7 SCOUT
4380,sF_Dezignful,VOLT,G7 SCOUT
4381,sF_Resultuh,30-30 REPEATER,MASTIFF
4382,sF_Resultuh,30-30 REPEATER,MASTIFF
4383,sF_Resultuh,30-30 REPEATER,MASTIFF
4384,sF_Resultuh,30-30 REPEATER,MASTIFF
4385,sF_Resultuh,30-30 REPEATER,MASTIFF
4386,sF_Resultuh,30-30 REPEATER,MASTIFF
4387,sF_Resultuh,30-30 REPEATER,MASTIFF
4388,sF_Gentrifyinq,R-301,EVA-8 AUTO
4389,sF_Gentrifyinq,R-301,EVA-8 AUTO
4390,sF_Dezignful,R-301,EVA-8 AUTO
4393,COL_Iou,FLATLINE,
4394,COL_Iou,FLATLINE,
4395,COL_Iou,FLATLINE,
4396,COL_Iou,FLATLINE,
4397,CLG_Vaxlon,G7 SCOUT,MOZAMBIQUE
4403,HisWattson_RX,MASTIFF,TRIPLE TAKE
4404,HisWattson_RX,MASTIFF,TRIPLE TAKE
4405,HisWattson_RX,MASTIFF,TRIPLE TAKE
4406,HisWattson_RX,MASTIFF,TRIPLE TAKE
4407,SungNguyenn,MASTIFF,SPITFIRE
4408,SungNguyenn,MASTIFF,SPITFIRE
4412,knoqd,SPITFIRE,MASTIFF
4413,knoqd,SPITFIRE,MASTIFF
4414,StayNaughty,VOLT,WINGMAN
4415,StayNaughty,VOLT,WINGMAN
4416,sF_zachmazer,EVA-8 AUTO,R-301
4417,sF_zachmazer,EVA-8 AUTO,R-301
4418,sF_zachmazer,EVA-8 AUTO,R-301
4419,sF_zachmazer,EVA-8 AUTO,R-301
4420,sF_zachmazer,EVA-8 AUTO,R-301
4421,sF_zachmazer,EVA-8 AUTO,R-301
4422,sF_zachmazer,EVA-8 AUTO,R-301
4423,sF_zachmazer,EVA-8 AUTO,R-301
4424,sF_zachmazer,EVA-8 AUTO,R-301
4425,sF_zachmazer,EVA-8 AUTO,R-301
4426,sF_zachmazer,EVA-8 AUTO,R-301
4427,Liquid Flanker,LONGBOW,R-99
4428,Liquid Flanker,LONGBOW,R-99
4429,Liquid Flanker,LONGBOW,R-99
4430,Liquid Flanker,LONGBOW,R-99
4431,Liquid Flanker,LONGBOW,R-99
4432,Liquid Flanker,LONGBOW,R-99
4433,LiquidNocturnal,R-99,G7 SCOUT
4434,LiquidNocturnal,R-99,G7 SCOUT
4435,LiquidNocturnal,R-99,G7 SCOUT
4436,TSM Albralelie,R-301,EVA-8 AUTO
4437,TSM Albralelie,R-301,EVA-8 AUTO
4438,TSM Albralelie,R-301,EVA-8 AUTO
4439,TSM Albralelie,R-301,EVA-8 AUTO
4440,TSM Albralelie,R-301,EVA-8 AUTO
4441,TSM Albralelie,R-301,EVA-8 AUTO
4442,TSM Albralelie,R-301,EVA-8 AUTO
4443,TSM Albralelie,R-301,EVA-8 AUTO
4444,TSM Albralelie,R-301,EVA-8 AUTO
4445,TSM Albralelie,R-301,EVA-8 AUTO
4446,TSM Albralelie,R-301,EVA-8 AUTO
4447,TSM Albralelie,R-301,EVA-8 AUTO
4448,TSM Albralelie,R-301,EVA-8 AUTO
4449,TSM Albralelie,R-301,EVA-8 AUTO
4450,TSM Albralelie,R-301,EVA-8 AUTO
4453,StinkTV,MASTIFF,G7 SCOUT
4454,StinkTV,MASTIFF,G7 SCOUT
4455,StinkTV,MASTIFF,G7 SCOUT
4456,Kotigami,VOLT,G7 SCOUT
4457,MrGreekGodTTV,SPITFIRE,R-301
4458,MrGreekGodTTV,SPITFIRE,R-301
4459,MrGreekGodTTV,SPITFIRE,R-301
4460,MrGreekGodTTV,SPITFIRE,R-301
4461,MrGreekGodTTV,SPITFIRE,R-301
4462,MrGreekGodTTV,SPITFIRE,R-301
4463,MrGreekGodTTV,SPITFIRE,R-301
4465,knoqd,SPITFIRE,MASTIFF
4466,knoqd,SPITFIRE,MASTIFF
4469,knoqd,SPITFIRE,MASTIFF
4470,knoqd,SPITFIRE,MASTIFF
4471,knoqd,SPITFIRE,MASTIFF
4472,StayNaughty,VOLT,WINGMAN
4473,StayNaughty,VOLT,WINGMAN
4474,StayNaughty,VOLT,WINGMAN
4475,StayNaughty,VOLT,WINGMAN
4476,StayNaughty,VOLT,WINGMAN
4477,sF_zachmazer,EVA-8 AUTO,R-301
4478,sF_zachmazer,EVA-8 AUTO,R-301
4479,sF_zachmazer,EVA-8 AUTO,R-301
4480,sF_zachmazer,EVA-8 AUTO,R-301
4481,sF_zachmazer,EVA-8 AUTO,R-301
4482,TSM Albralelie,R-301,EVA-8 AUTO
4483,TSM Albralelie,R-301,EVA-8 AUTO
4484,TSM Albralelie,R-301,EVA-8 AUTO
4485,TSM Albralelie,R-301,EVA-8 AUTO
4486,TSM Albralelie,R-301,EVA-8 AUTO
4487,TSM Albralelie,R-301,EVA-8 AUTO
4488,LiquidNocturnal,G7 SCOUT,
4489,LiquidNocturnal,R-99,G7 SCOUT
4490,Liquid Flanker,R-99,G7 SCOUT
