frame,player name,weapon 1,weapon 2
3151,7xaniya,,
3152,7xaniya,,
3153,7xaniya,,
3154,7xaniya,,
3155,7xaniya,,
3156,7xaniya,,
3157,7xaniya,,
3158,7xaniya,,
3159,7xaniya,,
3160,7xaniya,,
3161,7xaniya,,
3162,7xaniya,,
3163,7xaniya,,
3164,7xaniya,,
3165,7xaniya,,
3166,7xaniya,,
3167,7xaniya,,
3168,7xaniya,,
3169,7xaniya,,
3170,7xaniya,,
3172,7xaniya,,
3173,7xaniya,,
3174,7xaniya,,
3175,7xaniya,,
3176,7xaniya,,
3177,7xaniya,,
3178,7xaniya,,
3179,7xaniya,,
3180,7xaniya,,
3181,Atrosty3,FLATLINE,ALTERNATOR
3182,Atrosty3,FLATLINE,ALTERNATOR
3183,Atrosty3,FLATLINE,ALTERNATOR
3185,Atrosty3,FLATLINE,ALTERNATOR
3186,Atrosty3,FLATLINE,ALTERNATOR
3187,Atrosty3,FLATLINE,ALTERNATOR
3188,Atrosty3,FLATLINE,ALTERNATOR
3189,Atrosty3,FLATLINE,ALTERNATOR
3190,Atrosty3,FLATLINE,ALTERNATOR
3192,Atrosty3,FLATLINE,ALTERNATOR
3193,Atrosty3,FLATLINE,ALTERNATOR
3198,MicroFiberz,R-99,HAVOC
3199,MicroFiberz,HAVOC,
3200,MicroFiberz,R-99,HAVOC
3201,MicroFiberz,R-99,HAVOC
3202,MicroFiberz,R-99,HAVOC
3203,MicroFiberz,R-99,HAVOC
3204,Atrosty3,FLATLINE,ALTERNATOR
3205,Atrosty3,FLATLINE,ALTERNATOR
3206,Atrosty3,FLATLINE,ALTERNATOR
3207,Atrosty3,FLATLINE,ALTERNATOR
3208,Atrosty3,FLATLINE,ALTERNATOR
3209,Atrosty3,FLATLINE,ALTERNATOR
3210,Atrosty3,FLATLINE,ALTERNATOR
3211,Atrosty3,FLATLINE,ALTERNATOR
3212,Atrosty3,FLATLINE,ALTERNATOR
3213,Atrosty3,FLATLINE,ALTERNATOR
3214,Atrosty3,FLATLINE,ALTERNATOR
3215,Atrosty3,FLATLINE,ALTERNATOR
3216,Atrosty3,FLATLINE,ALTERNATOR
3217,Atrosty3,FLATLINE,ALTERNATOR
3218,Atrosty3,FLATLINE,ALTERNATOR
3219,Atrosty3,FLATLINE,ALTERNATOR
3220,Atrosty3,FLATLINE,ALTERNATOR
3221,Atrosty3,FLATLINE,ALTERNATOR
3222,HestiaWasTaken,30-30 REPEATER,MOZAMBIQUE
3223,HestiaWasTaken,30-30 REPEATER,MOZAMBIQUE
3224,HestiaWasTaken,,
3226,TI_jaazzaz,SPITFIRE,EVA-8 AUTO
3227,TI_jaazzaz,SPITFIRE,EVA-8 AUTO
3228,TI_jaazzaz,SPITFIRE,EVA-8 AUTO
3229,foZej,EVA-8 AUTO,
3230,foZej,R-301,EVA-8 AUTO
3231,foZej,EVA-8 AUTO,
3232,foZej,R-301,EVA-8 AUTO
3233,foZej,R-301,EVA-8 AUTO
3234,foZej,R-301,EVA-8 AUTO
3237,foZej,R-301,EVA-8 AUTO
3238,foZej,R-301,EVA-8 AUTO
3239,foZej,R-301,EVA-8 AUTO
3240,foZej,R-301,EVA-8 AUTO
3242,foZej,R-301,EVA-8 AUTO
3243,foZej,R-301,EVA-8 AUTO
3246,TD_Ruabbe,R-301,VOLT
3247,TD_Ruabbe,R-301,VOLT
3248,TD_Ruabbe,R-301,VOLT
3249,TD_Ruabbe,R-301,VOLT
3262,TD_Mimu,TRIPLE TAKE,EVA-8 AUTO
3263,TD_Mimu,TRIPLE TAKE,EVA-8 AUTO
3264,TD_Mimu,TRIPLE TAKE,EVA-8 AUTO
3265,TD_Mimu,TRIPLE TAKE,EVA-8 AUTO
3266,TD_Mimu,TRIPLE TAKE,EVA-8 AUTO
3267,TD_Mimu,TRIPLE TAKE,EVA-8 AUTO
3268,TD_Mimu,TRIPLE TAKE,EVA-8 AUTO
3269,TD_Mimu,TRIPLE TAKE,EVA-8 AUTO
3270,TD_Mimu,TRIPLE TAKE,EVA-8 AUTO
3283,NEW_Rogerboger,HAVOC,EVA-8 AUTO
3284,NEW_Rogerboger,HAVOC,EVA-8 AUTO
3285,NEW_Rogerboger,HAVOC,EVA-8 AUTO
3286,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3287,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3288,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3289,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3290,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3291,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3292,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3293,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3294,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3295,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3296,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3297,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3298,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3300,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3301,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3302,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3303,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3304,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3305,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3306,NEW_PostKiLL,EVA-8 AUTO,SPITFIRE
3308,Alliance_iPN-kOu,R-301,MASTIFF
3309,Alliance_iPN-kOu,R-301,MASTIFF
3310,Alliance_iPN-kOu,R-301,MASTIFF
3311,Alliance_iPN-kOu,R-301,MASTIFF
3312,Alliance_iPN-kOu,R-301,MASTIFF
3313,Alliance_iPN-kOu,R-301,MASTIFF
3314,Alliance_iPN-kOu,R-301,MASTIFF
3315,Alliance_iPN-kOu,R-301,MASTIFF
3316,Alliance_iPN-kOu,R-301,MASTIFF
3317,Alliance_iPN-kOu,R-301,MASTIFF
3318,Alliance_iPN-kOu,R-301,MASTIFF
3319,Alliance_iPN-kOu,R-301,MASTIFF
3320,Alliance_iPN-kOu,R-301,MASTIFF
3321,Alliance_iPN-kOu,MASTIFF,
3322,Alliance_iPN-kOu,R-301,MASTIFF
3323,Alliance_iPN-kOu,R-301,MASTIFF
3324,Alliance_iPN-kOu,R-301,MASTIFF
3325,Alliance_iPN-kOu,R-301,MASTIFF
3326,Alliance_iPN-kOu,R-301,MASTIFF
3327,Alliance_iPN-kOu,R-301,MASTIFF
3328,Alliance_iPN-kOu,R-301,MASTIFF
3329,Alliance_iPN-kOu,R-301,MASTIFF
3330,Alliance_iPN-kOu,R-301,MASTIFF
3331,Alliance_iPN-kOu,MASTIFF,
3332,Alliance_iPN-kOu,R-301,MASTIFF
3333,Alliance_iPN-kOu,R-301,MASTIFF
3334,Alliance_iPN-kOu,R-301,MASTIFF
3335,Alliance_iPN-kOu,R-301,MASTIFF
3341,SZ_rpr,FLATLINE,EVA-8 AUTO
3344,SZ_rpr,FLATLINE,EVA-8 AUTO
3345,SZ_Mande,LONGBOW,MASTIFF
3346,SZ_Mande,LONGBOW,MASTIFF
3347,SZ_Mande,LONGBOW,MASTIFF
3348,SZ_Mande,LONGBOW,MASTIFF
3349,SZ_Mande,MASTIFF,
3350,SZ_Taisheen,R-301,TRIPLE TAKE
3351,SZ_Taisheen,R-301,TRIPLE TAKE
3352,SZ_Taisheen,R-301,TRIPLE TAKE
3353,SZ_Taisheen,R-301,TRIPLE TAKE
3354,SZ_Taisheen,R-301,TRIPLE TAKE
3355,SZ_rpr,FLATLINE,EVA-8 AUTO
3356,SZ_rpr,FLATLINE,EVA-8 AUTO
3357,SZ_rpr,FLATLINE,EVA-8 AUTO
3359,SZ_rpr,FLATLINE,EVA-8 AUTO
3360,SZ_rpr,FLATLINE,EVA-8 AUTO
3361,SZ_rpr,FLATLINE,EVA-8 AUTO
3362,SZ_rpr,FLATLINE,EVA-8 AUTO
3365,SZ_rpr,EVA-8 AUTO,
3366,SZ_rpr,FLATLINE,EVA-8 AUTO
3367,SZ_rpr,FLATLINE,EVA-8 AUTO
3368,SZ_Mande,CHARGE RIFLE,MASTIFF
3369,SZ_Mande,CHARGE RIFLE,MASTIFF
3378,TI_zikii,FLATLINE,MASTIFF
3380,TI_zikii,FLATLINE,MASTIFF
3381,TI_zikii,FLATLINE,MASTIFF
3382,TI_zikii,FLATLINE,MASTIFF
3389,TI_jaazzaz,SPITFIRE,EVA-8 AUTO
3390,TI_jaazzaz,SPITFIRE,EVA-8 AUTO
3391,TI_jaazzaz,SPITFIRE,EVA-8 AUTO
3392,TI_jaazzaz,SPITFIRE,EVA-8 AUTO
3393,TI_jaazzaz,SPITFIRE,EVA-8 AUTO
3394,TI_jaazzaz,SPITFIRE,EVA-8 AUTO
3395,TI_jaazzaz,SPITFIRE,EVA-8 AUTO
3400,MicroFiberz,R-99,EVA-8 AUTO
3401,MicroFiberz,R-99,EVA-8 AUTO
3402,MicroFiberz,R-99,EVA-8 AUTO
3403,MicroFiberz,R-99,EVA-8 AUTO
3404,MicroFiberz,EVA-8 AUTO,
3405,NEW_PostKiLL,SPITFIRE,EVA-8 AUTO
3406,NEW_PostKiLL,SPITFIRE,EVA-8 AUTO
3407,NEW_PostKiLL,SPITFIRE,EVA-8 AUTO
3408,NEW_PostKiLL,SPITFIRE,EVA-8 AUTO
3409,NEW_PostKiLL,SPITFIRE,EVA-8 AUTO
3410,NEW_PostKiLL,SPITFIRE,EVA-8 AUTO
3411,NEW_K4SHERA,SPITFIRE,VOLT
3413,NEW_K4SHERA,SPITFIRE,VOLT
3414,NEW_K4SHERA,SPITFIRE,VOLT
3415,NEW_K4SHERA,SPITFIRE,VOLT
3416,NEW_PostKiLL,SPITFIRE,EVA-8 AUTO
3417,NEW_PostKiLL,SPITFIRE,EVA-8 AUTO
3418,NEW_PostKiLL,SPITFIRE,EVA-8 AUTO
3419,NEW_PostKiLL,SPITFIRE,EVA-8 AUTO
3420,NEW_PostKiLL,EVA-8 AUTO,
3423,G7Dolphn,EVA-8 AUTO,SPITFIRE
3424,G7Dolphn,EVA-8 AUTO,SPITFIRE
3427,G7Dolphn,EVA-8 AUTO,SPITFIRE
3428,G7Dolphn,EVA-8 AUTO,SPITFIRE
3429,Twitch-Badoli,EVA-8 AUTO,FLATLINE
3440,NAVI_MaxStrafe,HEMLOK,TRIPLE TAKE
3442,NAVI_MaxStrafe,HEMLOK,TRIPLE TAKE
3443,NAVI_MaxStrafe,HEMLOK,TRIPLE TAKE
3444,NAVI_MaxStrafe,HEMLOK,TRIPLE TAKE
3445,NAVI_MaxStrafe,HEMLOK,TRIPLE TAKE
3446,NAVI_MaxStrafe,HEMLOK,TRIPLE TAKE
3447,NAVI_MaxStrafe,HEMLOK,TRIPLE TAKE
3448,NAVI_Neshh,HEMLOK,ALTERNATOR
3449,NAVI_Neshh,HEMLOK,ALTERNATOR
3450,twitch-maydeelol,WINGMAN,EVA-8 AUTO
3454,twitch-maydeelol,EVA-8 AUTO,
3455,twitch-maydeelol,WINGMAN,EVA-8 AUTO
3460,NAVI_Kouhia,WINGMAN,G7 SCOUT
