frame,player name,weapon 1,weapon 2
925,7xaniya,,
926,7xaniya,,
927,7xaniya,,
928,7xaniya,,
929,7xaniya,,
930,7xaniya,,
931,7xaniya,,
932,7xaniya,,
933,7xaniya,,
934,7xaniya,,
935,7xaniya,,
936,9esdesu,DEVOTION,R-99
937,9esdesu,DEVOTION,R-99
938,9esdesu,DEVOTION,R-99
939,9esdesu,DEVOTION,R-99
940,row,HEMLOK,EVA-8 AUTO
941,row,HEMLOK,EVA-8 AUTO
949,Legitlolly,G7 SCOUT,MASTIFF
950,Legitlolly,G7 SCOUT,MASTIFF
951,Legitlolly,G7 SCOUT,MASTIFF
952,Legitlolly,G7 SCOUT,MASTIFF
953,Legitlolly,G7 SCOUT,MASTIFF
954,Legitlolly,G7 SCOUT,MASTIFF
955,Legitlolly,G7 SCOUT,MASTIFF
956,Legitlolly,G7 SCOUT,MASTIFF
957,Legitlolly,G7 SCOUT,MASTIFF
958,Legitlolly,ALTERNATOR,MASTIFF
959,Legitlolly,ALTERNATOR,MASTIFF
960,Legitlolly,ALTERNATOR,MASTIFF
961,Legitlolly,ALTERNATOR,MASTIFF
962,Legitlolly,ALTERNATOR,MASTIFF
963,Legitlolly,ALTERNATOR,MASTIFF
968,COOLER_SirDel,R-301,MASTIFF
969,COOLER_SirDel,R-301,MASTIFF
970,COOLER_SirDel,R-301,MASTIFF
971,COOLER_SirDel,R-301,MASTIFF
972,COOLER_SirDel,R-301,MASTIFF
973,COOLER_SirDel,R-301,MASTIFF
974,COOLER_SirDel,R-301,MASTIFF
975,COOLER_SirDel,R-301,MASTIFF
977,COOLER_SirDel,R-301,MASTIFF
978,COOLER_SirDel,R-301,MASTIFF
979,COOLER_SirDel,,
980,COOLER_SirDel,R-301,MASTIFF
981,COOLER_SirDel,R-301,MASTIFF
982,COOLER_SirDel,R-301,MASTIFF
983,COOLER_SirDel,R-301,MASTIFF
985,7xaniya,VOLT,LONGBOW
986,9esdesu,VOLT,FLATLINE
987,8believerok,R-99,30-30 REPEATER
988,8believerok,R-99,30-30 REPEATER
989,8believerok,30-30 REPEATER,
990,8believerok,R-99,MASTIFF
991,8believerok,R-99,MASTIFF
992,8believerok,R-99,MASTIFF
993,8believerok,R-99,MASTIFF
994,COOLER_Yuki,HAVOC,MASTIFF
995,COOLER_Yuki,HAVOC,MASTIFF
996,COOLER_Yuki,HAVOC,MASTIFF
997,COOLER_Yuki,HAVOC,MASTIFF
998,COOLER_Yuki,HAVOC,MASTIFF
999,COOLER_Yuki,HAVOC,MASTIFF
1000,COOLER_Yuki,HAVOC,MASTIFF
1001,COOLER_Yuki,HAVOC,MASTIFF
1002,COOLER_Yuki,HAVOC,MASTIFF
1003,COOLER_Yuki,HAVOC,MASTIFF
1004,COOLER_Yuki,HAVOC,MASTIFF
1005,COOLER_Yuki,HAVOC,MASTIFF
1006,COOLER_Yuki,HAVOC,MASTIFF
1007,COOLER_Yuki,HAVOC,MASTIFF
1008,Alliance_Hakis,HEMLOK,MASTIFF
1009,Alliance_Hakis,HEMLOK,MASTIFF
1010,Alliance_Hakis,HEMLOK,MASTIFF
1011,Alliance_Hakis,HEMLOK,MASTIFF
1012,Alliance_Hakis,HEMLOK,MASTIFF
1013,Alliance_Hakis,HEMLOK,MASTIFF
1014,Alliance_Hakis,HEMLOK,MASTIFF
1015,Alliance_Hakis,HEMLOK,MASTIFF
1016,Alliance_Hakis,HEMLOK,MASTIFF
1017,Alliance_Hakis,HEMLOK,MASTIFF
1020,Alliance_iPN-kOu,R-301,EVA-8 AUTO
1021,Alliance_iPN-kOu,R-301,EVA-8 AUTO
1022,Alliance_iPN-kOu,R-301,EVA-8 AUTO
1023,Alliance_iPN-kOu,R-301,EVA-8 AUTO
1024,Alliance_iPN-kOu,R-301,EVA-8 AUTO
1025,Alliance_iPN-kOu,R-301,EVA-8 AUTO
1026,Alliance_iPN-kOu,R-301,EVA-8 AUTO
1027,Alliance_iPN-kOu,R-301,EVA-8 AUTO
1028,Alliance_iPN-kOu,R-301,EVA-8 AUTO
1029,Alliance_iPN-kOu,R-301,EVA-8 AUTO
1030,Alliance_iPN-kOu,R-301,EVA-8 AUTO
1031,Alliance_iPN-kOu,R-301,EVA-8 AUTO
1032,Alliance_iPN-kOu,R-301,EVA-8 AUTO
