frame,player name,weapon 1,weapon 2
7565,TSM_ImperialHa1,MASTIFF,SPITFIRE
7566,Reps_TSM,SPITFIRE,CHARGE RIFLE
7567,Reps_TSM,SPITFIRE,CHARGE RIFLE
7568,Reps_TSM,SPITFIRE,CHARGE RIFLE
7569,TSM_ImperialHa1,MASTIFF,SPITFIRE
7570,TSM_ImperialHa1,MASTIFF,SPITFIRE
7571,TSM_ImperialHa1,MASTIFF,SPITFIRE
7572,TSM_ImperialHa1,SPITFIRE,MASTIFF
7573,TSM_ImperialHa1,SPITFIRE,MASTIFF
7574,TSM_ImperialHa1,SPITFIRE,MASTIFF
7575,TSM_ImperialHa1,SPITFIRE,MASTIFF
7576,TSM_ImperialHa1,MASTIFF,
7577,TSM_ImperialHa1,SPITFIRE,MASTIFF
7578,TSM_ImperialHa1,MASTIFF,
7580,TSM_ImperialHa1,SPITFIRE,MASTIFF
7581,TSM_ImperialHa1,SPITFIRE,MASTIFF
7582,TSM_ImperialHa1,SPITFIRE,MASTIFF
7583,TSM_ImperialHa1,SPITFIRE,MASTIFF
7585,TSM_ImperialHa1,SPITFIRE,MASTIFF
7586,TSM_ImperialHa1,SPITFIRE,MASTIFF
7587,TSM_ImperialHa1,SPITFIRE,MASTIFF
7588,COL_Iou,VOLT,ALTERNATOR
7589,COL_Iou,VOLT,ALTERNATOR
7590,COL_Iou,VOLT,ALTERNATOR
7591,CLG_Vaxlon,R-301,EVA-8 AUTO
7592,CLG_Vaxlon,R-301,EVA-8 AUTO
7593,CLG_Vaxlon,R-301,EVA-8 AUTO
7594,CLG_Vaxlon,R-301,EVA-8 AUTO
7595,CLG ImMadness,R-99,EVA-8 AUTO
7596,CLG ImMadness,R-99,EVA-8 AUTO
7600,CLG ImMadness,EVA-8 AUTO,
7601,CLG ImMadness,EVA-8 AUTO,
7602,CLG ImMadness,R-99,EVA-8 AUTO
7603,CLG ImMadness,R-99,EVA-8 AUTO
7604,CLG ImMadness,EVA-8 AUTO,
7605,CLG ImMadness,EVA-8 AUTO,
7606,CLG ImMadness,R-99,EVA-8 AUTO
7607,CLG ImMadness,EVA-8 AUTO,
7608,CLG ImMadness,EVA-8 AUTO,
7609,CLG ImMadness,R-99,EVA-8 AUTO
7610,CLG ImMadness,R-99,EVA-8 AUTO
7611,StayNaughty,WINGMAN,VOLT
7612,StayNaughty,WINGMAN,VOLT
7613,StayNaughty,WINGMAN,VOLT
7614,StayNaughty,WINGMAN,VOLT
7615,StayNaughty,WINGMAN,VOLT
7616,StayNaughty,WINGMAN,VOLT
7617,StayNaughty,WINGMAN,VOLT
7618,StayNaughty,WINGMAN,VOLT
7619,StayNaughty,WINGMAN,VOLT
7620,StayNaughty,WINGMAN,VOLT
7621,StayNaughty,WINGMAN,VOLT
7622,StayNaughty,WINGMAN,VOLT
7627,knoqd,VOLT,R-99
7628,knoqd,VOLT,R-99
7630,knoqd,VOLT,R-99
7631,knoqd,VOLT,R-99
7639,SSG_Frexs,G7 SCOUT,HAVOC
7640,SSG_xenial,R-301,EVA-8 AUTO
7641,SSG_xenial,R-301,EVA-8 AUTO
7642,SSG_xenial,R-301,EVA-8 AUTO
7643,SSG_xenial,R-301,EVA-8 AUTO
7644,SSG_xenial,R-301,EVA-8 AUTO
7645,SSG_xenial,R-301,EVA-8 AUTO
7646,SSG_xenial,R-301,EVA-8 AUTO
7647,SSG_xenial,R-301,EVA-8 AUTO
7648,SSG_xenial,R-301,EVA-8 AUTO
7649,SSG_xenial,R-301,EVA-8 AUTO
7650,SSG_xenial,R-301,EVA-8 AUTO
7651,SSG_xenial,R-301,EVA-8 AUTO
7652,SSG_xenial,R-301,EVA-8 AUTO
7653,SSG_xenial,R-301,EVA-8 AUTO
7654,SSG_xenial,R-301,EVA-8 AUTO
7656,SSG_Claraphi,R-301,EVA-8 AUTO
7657,SSG_Claraphi,SPITFIRE,VOLT
7658,SSG_Claraphi,SPITFIRE,VOLT
7659,SSG_Claraphi,SPITFIRE,VOLT
7660,SSG_Claraphi,SPITFIRE,VOLT
7661,SSG_Claraphi,SPITFIRE,VOLT
7662,SSG_Claraphi,SPITFIRE,VOLT
7663,SSG_Claraphi,SPITFIRE,VOLT
7664,SSG_Claraphi,SPITFIRE,VOLT
7665,SSG_Claraphi,SPITFIRE,VOLT
7666,SSG_Frexs,SPITFIRE,VOLT
7667,SSG_Frexs,G7 SCOUT,HAVOC
7668,SSG_Frexs,G7 SCOUT,HAVOC
7669,SSG_Frexs,G7 SCOUT,HAVOC
7670,SSG_Frexs,G7 SCOUT,HAVOC
7671,SSG_Frexs,G7 SCOUT,HAVOC
7672,SSG_Frexs,G7 SCOUT,HAVOC
7673,SSG_Frexs,G7 SCOUT,HAVOC
7674,SSG_Frexs,G7 SCOUT,HAVOC
7675,SSG_Frexs,G7 SCOUT,HAVOC
7676,SSG_Frexs,G7 SCOUT,HAVOC
7677,SSG_Frexs,G7 SCOUT,HAVOC
7678,SSG_Frexs,G7 SCOUT,HAVOC
7679,SSG_xenial,G7 SCOUT,HAVOC
7680,SSG_xenial,G7 SCOUT,HAVOC
7681,SSG_xenial,R-301,EVA-8 AUTO
7682,SSG_xenial,R-301,EVA-8 AUTO
7683,SSG_xenial,R-301,EVA-8 AUTO
7684,SSG_xenial,R-301,EVA-8 AUTO
7685,SSG_xenial,R-301,EVA-8 AUTO
7686,SSG_xenial,R-301,EVA-8 AUTO
7690,SSG_Frexs,,
7691,SSG_Frexs,,
7692,SSG_Frexs,,
7693,SSG_Frexs,G7 SCOUT,HAVOC
7694,SSG_Frexs,G7 SCOUT,HAVOC
7699,ClaneSZN,R-301,SPITFIRE
7700,ClaneSZN,R-301,SPITFIRE
7701,ClaneSZN,R-301,SPITFIRE
7702,ClaneSZN,R-301,SPITFIRE
7703,ClaneSZN,R-301,SPITFIRE
7704,ClaneSZN,R-301,SPITFIRE
7705,ClaneSZN,R-301,SPITFIRE
7706,ClaneSZN,R-301,SPITFIRE
7707,ClaneSZN,R-301,SPITFIRE
7708,sF_Dezignful,G7 SCOUT,VOLT
7709,sF_Dezignful,G7 SCOUT,VOLT
7710,sF_Dezignful,G7 SCOUT,VOLT
7711,sF_Dezignful,G7 SCOUT,VOLT
7712,sF_Dezignful,G7 SCOUT,VOLT
7713,sF_Dezignful,G7 SCOUT,VOLT
7714,sF_Dezignful,R-301,VOLT
7715,sF_Gentrifyinq,R-301,EVA-8 AUTO
7716,sF_Gentrifyinq,R-301,EVA-8 AUTO
7717,sF_Gentrifyinq,R-301,EVA-8 AUTO
7718,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7719,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7720,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7721,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7722,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7723,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7724,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7725,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7726,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7727,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7728,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7729,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7730,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7731,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7732,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7733,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7734,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7735,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7736,CLG ImMadness,EVA-8 AUTO,
7740,COL_Iou,VOLT,ALTERNATOR
7741,COL_Iou,VOLT,ALTERNATOR
7742,COL_Iou,VOLT,ALTERNATOR
7743,COL_Iou,VOLT,ALTERNATOR
7744,COL_Iou,VOLT,ALTERNATOR
7745,CLG ImMadness,R-99,EVA-8 AUTO
7746,CLG ImMadness,R-99,EVA-8 AUTO
7747,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7748,COL_Iou,VOLT,ALTERNATOR
7749,COL_Iou,VOLT,ALTERNATOR
7750,COL_Iou,VOLT,ALTERNATOR
7751,COL_Iou,VOLT,ALTERNATOR
7752,COL_Iou,VOLT,ALTERNATOR
7753,COL_Iou,VOLT,ALTERNATOR
7754,NRG_nafen,VOLT,EVA-8 AUTO
7755,NRG_nafen,VOLT,EVA-8 AUTO
7756,NRG_nafen,VOLT,EVA-8 AUTO
7757,NRG_nafen,VOLT,EVA-8 AUTO
7758,NRG_nafen,VOLT,EVA-8 AUTO
7759,NRG_Sweet_Rank_1,FLATLINE,R-99
7760,sF_Dezignful,R-301,VOLT
7761,sF_Dezignful,R-301,VOLT
7762,sF_Dezignful,R-301,VOLT
7763,sF_Dezignful,R-301,VOLT
7764,sF_Dezignful,R-301,VOLT
7765,sF_Dezignful,R-301,VOLT
7766,sF_Dezignful,R-301,VOLT
7767,sF_Dezignful,R-301,VOLT
7768,sF_Dezignful,R-301,VOLT
7769,sF_Dezignful,R-301,VOLT
7770,sF_Dezignful,R-301,VOLT
7771,sF_Dezignful,R-301,VOLT
7772,sF_Dezignful,R-301,VOLT
7773,sF_Dezignful,R-301,VOLT
7774,sF_Dezignful,R-301,VOLT
7775,sF_Dezignful,R-301,VOLT
7776,sF_Dezignful,R-301,VOLT
7777,sF_Dezignful,R-301,VOLT
7778,sF_Dezignful,R-301,VOLT
7779,sF_Dezignful,R-301,VOLT
7780,sF_Dezignful,R-301,VOLT
7781,sF_Resultuh,MASTIFF,G7 SCOUT
7782,sF_Resultuh,MASTIFF,G7 SCOUT
7783,sF_Resultuh,MASTIFF,G7 SCOUT
7784,sF_Resultuh,MASTIFF,G7 SCOUT
7785,sF_Resultuh,MASTIFF,G7 SCOUT
7786,sF_Resultuh,MASTIFF,G7 SCOUT
7787,sF_Resultuh,MASTIFF,G7 SCOUT
7788,sF_Resultuh,MASTIFF,G7 SCOUT
7789,sF_Resultuh,MASTIFF,G7 SCOUT
7790,COL_iShiny,CHARGE RIFLE,MASTIFF
7791,COL_iShiny,CHARGE RIFLE,MASTIFF
7792,COL_iShiny,CHARGE RIFLE,MASTIFF
7793,COL_iShiny,CHARGE RIFLE,MASTIFF
7794,COL_iShiny,CHARGE RIFLE,MASTIFF
7795,COL_Monsoon,R-301,MASTIFF
7796,COL_Monsoon,R-301,MASTIFF
7797,COL_Monsoon,R-301,MASTIFF
7798,COL_Reptar,FLATLINE,HEMLOK
7799,COL_Reptar,FLATLINE,HEMLOK
7804,COL_iShiny,CHARGE RIFLE,MASTIFF
7805,COL_iShiny,CHARGE RIFLE,MASTIFF
7806,COL_iShiny,CHARGE RIFLE,MASTIFF
7807,COL_iShiny,CHARGE RIFLE,MASTIFF
7808,COL_iShiny,CHARGE RIFLE,MASTIFF
7809,COL_iShiny,CHARGE RIFLE,MASTIFF
7810,COL_iShiny,CHARGE RIFLE,MASTIFF
7811,sF_Gentrifyinq,R-301,EVA-8 AUTO
7812,sF_Gentrifyinq,R-301,EVA-8 AUTO
7813,sF_Gentrifyinq,R-301,EVA-8 AUTO
7814,sF_Gentrifyinq,R-301,EVA-8 AUTO
7815,sF_Gentrifyinq,R-301,EVA-8 AUTO
7816,sF_Gentrifyinq,R-301,EVA-8 AUTO
7817,sF_Gentrifyinq,R-301,EVA-8 AUTO
7818,sF_Gentrifyinq,R-301,EVA-8 AUTO
7819,sF_Gentrifyinq,R-301,EVA-8 AUTO
7820,sF_Gentrifyinq,R-301,EVA-8 AUTO
7821,sF_Gentrifyinq,R-301,EVA-8 AUTO
7822,sF_Gentrifyinq,R-301,EVA-8 AUTO
7823,sF_Gentrifyinq,R-301,EVA-8 AUTO
7824,sF_Gentrifyinq,R-301,EVA-8 AUTO
7825,sF_Gentrifyinq,R-301,EVA-8 AUTO
7826,sF_Gentrifyinq,R-301,EVA-8 AUTO
7827,sF_Gentrifyinq,R-301,EVA-8 AUTO
7838,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7839,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7840,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7841,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7842,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7843,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7844,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7845,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7846,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7847,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7848,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7849,CLG_Vaxlon,G7 SCOUT,EVA-8 AUTO
7850,CLG ImMadness,R-99,EVA-8 AUTO
7856,CLG ImMadness,EVA-8 AUTO,
7857,CLG ImMadness,R-99,EVA-8 AUTO
7858,CLG ImMadness,R-99,EVA-8 AUTO
7859,MrGreekGodTTV,VOLT,G7 SCOUT
7860,StinkTV,R-301,VOLT
7861,StinkTV,,
7862,StinkTV,R-301,VOLT
7863,StinkTV,R-301,VOLT
7864,sF_Dezignful,R-301,VOLT
7865,sF_Dezignful,R-301,VOLT
7866,sF_Dezignful,R-301,VOLT
7867,sF_Dezignful,R-301,VOLT
7868,sF_Dezignful,R-301,VOLT
7869,sF_Dezignful,R-301,VOLT
7870,sF_Dezignful,VOLT,
7871,sF_Resultuh,MASTIFF,G7 SCOUT
7872,sF_Resultuh,MASTIFF,G7 SCOUT
7873,BlurrFlavorz_RX,R-301,LONGBOW
7874,BlurrFlavorz_RX,R-301,LONGBOW
7875,BlurrFlavorz_RX,R-301,LONGBOW
7876,BlurrFlavorz_RX,R-301,LONGBOW
7877,BlurrFlavorz_RX,R-301,LONGBOW
7878,BlurrFlavorz_RX,R-301,LONGBOW
7879,BlurrFlavorz_RX,R-301,LONGBOW
7880,BlurrFlavorz_RX,R-301,LONGBOW
7881,BlurrFlavorz_RX,R-301,LONGBOW
7882,BlurrFlavorz_RX,R-301,LONGBOW
7883,BlurrFlavorz_RX,R-301,LONGBOW
7884,BlurrFlavorz_RX,R-301,LONGBOW
7885,BlurrFlavorz_RX,R-301,LONGBOW
7886,BlurrFlavorz_RX,R-301,LONGBOW
7887,sF_Dezignful,R-301,VOLT
7888,sF_Dezignful,R-301,VOLT
7889,sF_Dezignful,R-301,VOLT
7890,sF_Dezignful,R-301,VOLT
7891,sF_Dezignful,R-301,VOLT
7892,sF_Dezignful,R-301,VOLT
7893,sF_Dezignful,R-301,VOLT
7894,sF_Dezignful,VOLT,
7895,sF_Dezignful,R-301,VOLT
7896,TSM_ImperialHa1,SPITFIRE,MASTIFF
7897,TSM_ImperialHa1,SPITFIRE,MASTIFF
